"people_id","people_name","people_birthday","people_deathday","people_gender"
737,"Jeffrey Boam",1946-11-30,2000-01-24,2
14344,"Stuart Wilson",1946-12-25,NA,2
1336,"Jet Li",1963-04-26,NA,2
14346,"Channing Gibson",NA,NA,2
10017,"Charlton Heston",1923-10-04,2008-04-05,2
13566,"Edward G. Robinson",1893-12-12,1973-01-26,2
71240,"Leigh Taylor-Young",1944-01-25,NA,1
27747,"Chuck Connors",1921-04-10,1992-11-10,2
7664,"Joseph Cotten",1905-05-15,1994-02-06,2
2087,"Richard Fleischer",1916-12-08,2006-03-25,2
71238,"Stanley R. Greenberg",1927-09-03,2002-08-25,2
931944,"Ellar Coltrane",1994-08-27,NA,2
4687,"Patricia Arquette",1968-04-08,NA,1
1327009,"Lorelei Linklater",1994-05-29,NA,1
2857,"Libby Villari",1951-11-17,NA,0
564,"Richard Linklater",1960-07-30,NA,2
4139,"Tom Skerritt",1933-08-25,NA,2
5047,"Veronica Cartwright",1949-04-20,NA,1
5048,"Harry Dean Stanton",1926-07-14,2017-09-15,2
934,"Russell Crowe",1964-04-07,NA,2
936,"Oliver Reed",1938-02-13,1999-05-02,2
929,"David Franzoni",1947-03-04,NA,2
2299,"Josh Hartnett",1978-07-21,NA,2
11355,"Jason Isaacs",1963-06-06,NA,2
886,"William Fichtner",1956-11-27,NA,2
11477,"Ray Liotta",1954-12-18,NA,2
13936,"Frankie Faison",1949-06-10,NA,2
4723,"Brian Helgeland",1961-01-17,NA,2
47506,"Drew Goddard",1975-02-26,NA,2
1339,"Zhang Ziyi",1979-02-09,NA,1
643,"Gong Li",1965-12-31,NA,1
16145,"Youki Kudoh",1971-01-17,NA,1
10075,"Tsai Chin",1936-11-30,NA,1
19855,"Suzuka Ohgo",1993-08-05,NA,1
17633,"Rob Marshall",1960-10-17,NA,2
19852,"Robin Swicord",1952-10-23,NA,1
3085,"James Caan",1940-03-26,NA,2
8534,"Kathy Bates",1948-06-28,NA,1
5605,"Richard Farnsworth",1920-09-01,2000-10-06,2
36926,"Frances Sternhagen",1930-01-13,NA,1
7570,"Lauren Bacall",1924-09-16,2014-08-12,1
3026,"Rob Reiner",1947-03-06,NA,2
4138,"Craig Sheffer",1960-04-23,NA,2
3202,"Edie McClurg",1951-07-23,NA,1
4136,"Norman Maclean",1902-12-23,1990-04-02,2
4137,"Richard Friedenberg",NA,NA,2
52602,"Rob Morrow",1962-09-21,NA,2
13324,"Paul Scofield",1922-01-21,2008-03-19,2
19839,"David Paymer",1954-08-30,NA,2
45543,"Paul Attanasio",1959-11-14,NA,2
18793,"Kieran Culkin",1982-09-30,NA,2
88902,"Ellen Wong",1985-01-01,NA,1
17486,"Alison Pill",1985-11-27,NA,1
58744,"Michael Bacall",1973-04-19,NA,2
33,"Gary Sinise",1955-03-17,NA,2
34,"Mykelti Williamson",1957-03-04,NA,2
27,"Eric Roth",1945-03-22,NA,2
1021684,"Charlotte Le Bon",1986-09-04,NA,1
40939,"Clément Sibony",1976-11-30,NA,2
1371893,"Christopher Browne",NA,NA,0
40008,"Ray McAnally",1926-03-30,1989-06-15,2
8965,"Roland Joffé",1945-11-17,NA,0
13317,"Robert Bolt",1924-08-15,1995-02-21,2
12021,"Mia Farrow",1945-02-09,NA,1
11147,"John Cassavetes",1929-12-09,1989-02-03,2
4970,"Ruth Gordon",1896-10-30,1985-08-28,1
12022,"Sidney Blackmer",1895-07-13,1973-10-06,2
12023,"Maurice Evans",1901-06-03,1989-03-12,2
3556,"Roman Polanski",1933-08-18,NA,2
239996,"Benjamin Walker",1982-06-21,NA,2
2037,"Cillian Murphy",1976-05-25,NA,2
6159,"Ron Howard",1954-03-01,NA,2
109713,"Rita Blanco",1963-01-11,NA,1
22462,"Joaquim de Almeida",1957-03-15,NA,2
35210,"Roland Giraud",1942-02-14,NA,2
82119,"Chantal Lauby",1948-03-23,NA,1
231427,"Barbara Cabrita",1982-05-09,NA,1
212080,"Ruben Alves",NA,NA,2
55085,"Amber Heard",1986-04-22,NA,1
466391,"Will Beall",NA,NA,2
99314,"Yilmaz Erdogan",1967-11-04,NA,2
74376,"Cem Yilmaz",1973-04-23,NA,0
224181,"Jai Courtney",1986-03-15,NA,2
1295993,"Andrew Anastasios",NA,NA,2
135651,"Michael B. Jordan",1987-02-09,NA,2
119598,"Phylicia Rashad",1948-06-19,NA,1
1537624,"Tony Bellew",1982-11-30,NA,0
1056121,"Ryan Coogler",1986-05-23,NA,2
1485107,"Aaron Covington",NA,NA,0
28657,"Matthew Fox",1966-07-14,NA,2
1039525,"Lili Simmons",1993-07-23,NA,1
1018106,"S. Craig Zahler",1973-01-23,NA,2
19655,"James D'Arcy",1975-08-24,NA,2
8686,"Sacha Gervasi",1966-01-01,NA,2
1054633,"John J. McLaughlin",NA,NA,2
1054634,"Stephen Rebello",NA,NA,2
2155,"Thora Birch",1982-03-11,NA,1
8210,"Wes Bentley",1978-09-04,NA,2
8211,"Mena Suvari",1979-02-13,NA,1
39,"Sam Mendes",1965-08-01,NA,2
2152,"Alan Ball",1957-05-13,NA,2
78198,"Tyler Hoechlin",1987-09-11,NA,2
19977,"Liam Aiken",1990-01-07,NA,2
35021,"David Self",1970-01-08,NA,2
11357,"Bruce Campbell",1958-06-22,NA,2
11462,"Ellen Sandweiss",1958-12-30,NA,1
11463,"Richard DeManincor",NA,NA,0
11464,"Betsy Baker",1955-05-08,NA,1
11465,"Theresa Tilly",1953-11-06,NA,1
7623,"Sam Raimi",1959-10-23,NA,2
62036,"Robert Carradine",1954-03-24,NA,2
27516,"Bobby Di Cicco",1954-06-07,NA,2
8898,"Kelly Ward",1956-11-17,NA,0
26959,"Samuel Fuller",1912-08-12,1997-10-30,0
37058,"Anne-Marie Duff",1970-10-08,NA,1
93288,"Sarah Gavron",NA,NA,1
93289,"Abi Morgan",NA,NA,1
1139337,"Jake Macapagal",NA,NA,0
625924,"John Arcilla",NA,NA,2
1139338,"Althea Vega",NA,NA,1
2269945,"Erin Panlilio",NA,NA,0
2269946,"Iasha Aceio",NA,NA,0
32250,"Sean Ellis",1970-01-01,NA,2
59703,"Frank E. Flowers",NA,NA,0
14276,"Gian Maria Volonté",1933-04-09,1994-12-06,2
16318,"Mario Brega",1923-03-05,1994-07-23,2
14277,"Klaus Kinski",1926-10-18,1991-11-23,2
4986,"Fulvio Morsella",NA,NA,0
4959,"Claudia Cardinale",1938-04-15,NA,1
4958,"Henry Fonda",1905-05-16,1982-08-12,2
4961,"Gabriele Ferzetti",1925-03-17,NA,2
522,"Rod Steiger",1925-04-14,2002-07-09,2
5567,"Romolo Valli",1925-02-07,1980-02-01,2
5568,"Antoine Saint-John",1940-08-11,NA,2
5566,"Franco Graziosi",1929-07-10,NA,0
4513,"Elizabeth McGovern",1961-07-18,NA,1
4664,"Leonardo Benvenuti",NA,NA,0
69973,"Piero De Bernardi",NA,NA,0
32048,"Enrico Medioli",1925-03-17,NA,0
4667,"Franco Arcalli",1929-03-13,1978-02-24,2
4668,"Franco Ferrini",1944-01-05,NA,2
50818,"Ernesto Gastaldi",1934-09-10,NA,2
70517,"Thomas Turgoose",1992-02-11,NA,2
1115,"Stephen Graham",1973-08-03,NA,2
70518,"Jo Hartley",1972-03-12,NA,1
70519,"Andrew Shim",1983-08-18,NA,2
148139,"Vicky McClure",1983-01-01,NA,1
70520,"Shane Meadows",1972-12-26,NA,2
1923588,"Andrew Vickers",NA,NA,2
1246955,"Park Yoo-chun",1986-06-04,NA,2
1057068,"Han Ye-ri",1984-12-23,NA,1
1046863,"Lee Hee-joon",1979-06-29,NA,2
240948,"Moon Sung-keun",1953-05-28,NA,2
1325711,"Shim Sung-bo",NA,NA,0
21684,"Bong Joon-ho",1969-09-14,NA,2
5247,"John Fiedler",1925-02-03,2005-06-25,2
5248,"Lee J. Cobb",1911-12-08,1976-02-11,2
5249,"E.G. Marshall",1914-06-18,1998-08-24,2
39996,"Sidney Lumet",1924-06-25,2011-04-09,2
5246,"Reginald Rose",1920-12-10,2002-04-19,2
1771,"Giovanni Ribisi",1974-12-17,NA,2
1772,"Anna Faris",1976-11-29,NA,1
1770,"Akiko Takeshita",NA,NA,0
1769,"Sofia Coppola",1971-05-14,NA,1
59315,"Olivia Wilde",1984-03-10,NA,1
5953,"Spike Jonze",1969-10-22,NA,2
12834,"Barry Pepper",1970-04-04,NA,2
5281,"Spike Lee",1957-03-20,NA,2
21043,"Dylan Walsh",1963-11-17,NA,2
17874,"Fred Dalton Thompson",1942-08-19,NA,0
2460,"Randall Wallace",1949-07-28,NA,2
10683,"Mike Rich",1959-01-01,NA,2
12446,"Peter Sellers",1925-09-08,1980-07-24,2
862,"George C. Scott",1927-10-18,1999-09-22,2
3088,"Sterling Hayden",1916-03-26,1986-05-23,2
4966,"Keenan Wynn",1916-07-27,1986-10-14,2
14253,"Slim Pickens",1919-06-29,1983-12-08,2
8950,"Terry Southern",1924-05-01,1995-10-29,2
14250,"Peter George",1924-03-26,1966-06-01,2
2265,"Adrienne Corri",1930-11-13,2016-03-13,1
2267,"Michael Bates",1920-12-04,1978-01-11,2
2268,"Warren Clarke",1947-04-26,2014-11-12,2
2090,"Kirk Douglas",1916-12-09,NA,2
3359,"Laurence Olivier",1907-05-22,1989-07-11,2
14500,"Jean Simmons",1929-01-31,2010-01-22,1
10921,"Charles Laughton",1899-07-01,1962-12-15,2
14501,"Peter Ustinov",1921-04-16,2004-03-28,2
55536,"Melissa McCarthy",1970-08-26,NA,1
9827,"Rose Byrne",1979-07-24,NA,1
62965,"Miranda Hart",1972-12-14,NA,1
116805,"Paul Feig",1962-09-17,NA,2
132157,"Ezra Miller",1992-09-30,NA,2
19961,"Nina Dobrev",1989-01-09,NA,1
1372459,"Rickson Tevez",NA,NA,0
1372462,"Eduardo Luis",NA,NA,0
1372463,"Gabriel Weinstein",NA,NA,0
87341,"Selton Mello",1972-12-30,NA,2
468,"Stephen Daldry",1961-05-02,NA,2
4581,"Steve Coogan",1965-10-14,NA,2
1151957,"Sophie Kennedy Clark",1990-01-01,NA,1
8926,"Barbara Jefford",1930-07-26,NA,1
3224,"Stephen Frears",1941-06-20,NA,0
113515,"Jeff Pope",1959-01-01,NA,0
87243,"Nicole Beharie",1985-01-03,NA,1
172150,"Alex Manette",1969-10-31,NA,0
72757,"Steve McQueen",1969-10-09,NA,2
1884,"Steven Soderbergh",1963-01-14,NA,2
1885,"George Clayton Johnson",1929-07-10,2015-12-25,2
1886,"Ted Griffin",1970-12-21,NA,2
1887,"Jack Golden Russell",NA,NA,0
12422,"Dennis Weaver",1924-06-04,2006-02-24,2
40186,"Jacqueline Scott",1932-01-01,NA,1
12423,"Eddie Firestone",1920-12-11,2007-03-01,2
160969,"Lou Frizzell",1920-06-10,1979-06-17,0
12424,"Gene Dynarski",1932-09-13,NA,2
12415,"Richard Matheson",1926-02-20,2013-06-23,2
6692,"Caroline Goodall",1959-11-13,NA,1
6693,"Jonathan Sagall",1959-04-23,NA,2
4785,"Jeff Goldblum",1952-10-22,NA,2
4786,"Richard Attenborough",1923-08-29,2014-08-24,2
4789,"Bob Peck",1945-08-23,1999-04-04,2
4782,"Michael Crichton",1942-10-23,2008-11-04,2
508,"David Koepp",1963-06-09,NA,2
1922,"Catherine Zeta-Jones",1969-09-25,NA,1
2283,"Stanley Tucci",1960-11-11,NA,2
8687,"Chi McBride",1961-09-23,NA,2
225692,"Jeremy Irvine",1990-07-01,NA,2
470,"Lee Hall",NA,NA,2
40900,"Mark Rylance",1960-01-18,NA,2
21278,"Alan Alda",1936-01-28,NA,2
1323533,"Matt Charman",NA,NA,0
70990,"Will Geer",1902-03-09,1978-04-22,2
70991,"Delle Bolton",NA,NA,0
70992,"Josh Albee",1959-09-19,NA,2
84240,"Joaquin Martinez",1930-11-05,2012-01-03,2
70997,"Edward Anhalt",1914-03-28,2000-09-03,2
11056,"David Rayfiel",1923-09-09,2011-06-22,2
2226,"Sydney Pollack",1934-07-01,2008-05-26,2
19153,"Cliff Robertson",1923-09-09,2011-09-10,2
11783,"John Houseman",1902-09-22,1988-10-31,2
172069,"Chadwick Boseman",1976-11-29,NA,2
81697,"Nelsan Ellis",1977-11-30,2017-07-08,2
707,"Dan Aykroyd",1952-07-01,NA,2
1120,"Lennie James",1965-10-11,NA,2
55789,"Tate Taylor",1969-06-03,NA,2
73838,"Steven Baigelman",NA,NA,2
5729,"Kim Novak",1933-02-13,NA,1
5730,"Barbara Bel Geddes",1922-10-31,2005-08-08,1
5731,"Tom Helmore",1904-01-04,1995-09-12,2
5732,"Henry Jones",1912-08-01,1999-05-17,2
5735,"Alec Coppel",1907-09-17,1972-01-22,2
5736,"Samuel A. Taylor",1912-06-13,2000-05-26,2
2598,"Sophie Okonedo",1969-01-01,NA,1
2607,"Fana Mokoena",1971-05-13,NA,0
2590,"Keir Pearson",NA,NA,0
10722,"Graham Chapman",1941-01-08,1989-10-04,2
8930,"John Cleese",1939-10-27,NA,2
10713,"Eric Idle",1943-03-29,NA,2
10707,"Terry Jones",1942-02-01,NA,2
383,"Michael Palin",1943-05-05,NA,2
1274508,"Jaeden Martell",2003-01-04,NA,2
40477,"Chris O'Dowd",1979-10-09,NA,2
82103,"Haaz Sleiman",1976-07-01,NA,2
82104,"Danai Gurira",1978-02-14,NA,1
765,"Hiam Abbass",1960-11-30,NA,1
41293,"Marian Seldes",1928-08-23,2014-10-06,1
17867,"Tom McCarthy",1966-01-30,NA,0
4457,"Thomas Bo Larsen",1963-11-27,NA,2
1112385,"Annika Wedderkopp",NA,NA,1
1188827,"Lasse Fogelstrøm",NA,NA,0
47156,"Susse Wold",NA,NA,0
141883,"Tobias Lindholm",1977-07-05,NA,2
11514,"Catherine O'Hara",1954-03-04,NA,1
34534,"Michael McDowell",NA,NA,2
913,"Warren Skaaren",1946-03-09,1990-12-28,0
518,"Danny DeVito",1944-11-17,NA,2
1160,"Michelle Pfeiffer",1958-04-29,NA,1
3796,"Michael Gough",1916-11-24,2011-03-17,2
5128,"Daniel Waters",1962-11-30,NA,2
17880,"Wesley Strick",1954-02-11,NA,2
2641,"Martin Landau",1928-06-20,2017-07-15,2
520,"Sarah Jessica Parker",1965-03-25,NA,1
4004,"Jeffrey Jones",1946-09-28,NA,2
7129,"Rudolph Grey",NA,NA,0
7130,"Scott Alexander",1963-06-16,NA,2
7131,"Larry Karaszewski",1961-11-20,NA,2
6886,"Christina Ricci",1980-02-12,NA,1
8436,"Miranda Richardson",1958-03-03,NA,1
27763,"Casper Van Dien",1968-12-18,NA,2
12047,"Andrew Kevin Walker",1964-08-14,NA,2
38792,"Linda Woolverton",1952-12-19,NA,1
78080,"Krysten Ritter",1981-12-16,NA,1
10859,"Ryan Reynolds",1976-10-23,NA,2
54882,"Morena Baccarin",1979-06-02,NA,1
1047649,"Ed Skrein",1983-03-29,NA,2
78452,"Gina Carano",1982-04-16,NA,1
55252,"Tim Miller",1958-09-22,NA,2
1219529,"Josh Singer",1972-01-01,NA,2
63663,"Hayley McFarland",1991-03-29,NA,1
12538,"Nick Searcy",1959-03-07,NA,2
156342,"Romy Rosemont",1964-10-28,NA,1
62514,"Tommy O'Haver",1968-10-24,NA,2
74265,"Irene Turner",NA,NA,1
2713,"Linda Hamilton",1956-09-26,NA,1
418,"Robert Patrick",1958-11-05,NA,2
820,"Edward Furlong",1977-08-02,NA,2
75027,"Michael Edwards",1944-09-24,NA,2
2711,"William Wisher Jr.",NA,NA,2
821,"Beverly D'Angelo",1951-11-15,NA,1
822,"Avery Brooks",1948-10-02,NA,2
823,"Jennifer Lien",1974-08-24,NA,1
814,"Tony Kaye",1946-01-11,NA,2
818,"David McKenna",1968-08-14,NA,2
11084,"Kelly McGillis",1957-07-09,NA,1
893,"Tony Scott",1944-06-21,2012-08-19,2
11080,"Jim Cash",1941-01-17,2000-05-25,2
11081,"Jack Epps Jr.",NA,NA,2
501,"Dakota Fanning",1994-02-23,NA,1
47775,"Marc Anthony",1968-09-16,NA,2
1715121,"Hunter McCracken",NA,NA,2
1715122,"Finnegan Williams",NA,NA,0
30715,"Terrence Malick",1943-11-30,NA,2
228719,"Laurent Capelluto",1971-03-16,NA,2
1402424,"Sarah Suco",1984-04-15,NA,1
77310,"Florence Loiret Caille",NA,NA,0
140518,"Vincent Garenq",NA,NA,0
51322,"Stéphane Cabel",NA,NA,0
1155121,"P.J. Boudousqué",NA,NA,0
113006,"James C. Burns",1959-02-25,NA,2
1155122,"Chris Petrovski",NA,NA,0
1155123,"Octavius J. Johnson",NA,NA,0
1155125,"Nicholas Bateman",NA,NA,2
1033719,"Vincent Grashaw",1981-06-30,NA,2
1155118,"Mark Penney",NA,NA,0
18478,"Rodrigo de la Serna",1976-04-18,NA,0
18499,"Mercedes Morán",1955-09-21,NA,1
6859,"Mía Maestro",1978-06-19,NA,1
105738,"Jean Pierre Noher",1956-05-05,NA,2
8574,"Walter Salles",1956-04-12,NA,2
18492,"José Rivera",1955-03-24,NA,2
37917,"Kristen Stewart",1990-04-09,NA,1
83222,"Shane McRae",1977-07-23,NA,2
82335,"Richard Glatzer",NA,NA,0
82337,"Wash Westmoreland",1966-03-04,NA,2
929906,"Jared Gilman",1998-12-28,NA,2
929905,"Kara Hayward",1998-11-17,NA,1
38803,"Roman Coppola",1965-04-22,NA,2
1291350,"Tony Revolori",1996-04-28,NA,2
3490,"Adrien Brody",1973-04-14,NA,2
20436,"Moshe Abebe",NA,NA,0
20437,"Moshe Agazai",NA,NA,0
20438,"Sirak M. Sabahat",NA,NA,0
20439,"Roni Hadar",NA,NA,0
20441,"Yaël Abecassis",1967-07-19,NA,0
20430,"Radu Mihaileanu",1958-04-23,NA,2
20431,"Alain-Michel Blanc",NA,NA,2
11163,"John Saxon",1935-08-05,NA,2
13652,"Ronee Blakley",1945-08-24,NA,1
5141,"Heather Langenkamp",1964-07-17,NA,1
13656,"Amanda Wyss",1960-11-24,NA,1
13657,"Jsu Garcia",1963-10-06,NA,2
5140,"Wes Craven",1939-08-02,2015-08-30,2
1243,"Woody Allen",1935-12-01,NA,2
10555,"Tony Roberts",1939-10-22,NA,2
10556,"Carol Kane",1952-06-18,NA,1
10557,"Paul Simon",1941-10-13,NA,2
1244,"Jonathan Rhys Meyers",1977-07-27,NA,2
1249,"Penelope Wilton",1946-06-03,NA,1
991982,"Pierre-Yves Cardinal",1978-07-24,NA,2
130928,"Lise Roy",1924-01-01,NA,0
96592,"Manuel Tadros",1956-09-30,NA,0
1068493,"Michel Marc Bouchard",1958-02-02,NA,2
145121,"Pierre Niney",1989-03-13,NA,2
55805,"André Marcon",1948-06-07,NA,2
24591,"Valéria Cavalli",1959-11-01,NA,1
56286,"Thibault Vinçon",1976-07-15,NA,2
225407,"Yann Gozlan",NA,NA,0
134810,"Guillaume Lemans",NA,NA,0
5367,"Zach Braff",1975-04-06,NA,2
65,"Ian Holm",1931-09-12,NA,2
5376,"Jean Smart",1951-09-13,NA,1
1006864,"Ni Ni",1988-08-08,NA,1
1031246,"Tong Dawei",1979-02-03,NA,2
126851,"Zhang Xinyi",1981-05-29,NA,1
550626,"Shigeo Kobayashi",NA,NA,0
607,"Zhang Yimou",1951-11-14,NA,2
99693,"Liu Heng",NA,NA,0
58189,"Justin Lin",1971-10-01,NA,2
65779,"Doug Jung",NA,NA,2
2955,"Chris Cooper",1951-07-09,NA,2
1538780,"Judah Lewis",2001-05-22,NA,2
1363367,"C.J. Wilson",NA,NA,2
1408804,"Bryan Sipe",NA,NA,2
936431,"William Feng",1978-10-07,NA,2
145093,"Shawn Dou",1988-12-15,NA,0
1465994,"Ankhnyam Ragchaa",NA,NA,1
1174659,"Yin Zhu-Sheng",NA,NA,0
1117866,"Ba Sen Zha Bu",NA,NA,0
55474,"John Collee",NA,NA,2
27074,"Lu Wei",NA,NA,0
1265629,"Angourie Rice",2001-01-01,NA,1
66743,"Matt Bomer",1977-10-11,NA,2
1392137,"Margaret Qualley",1994-10-23,NA,1
1182718,"Anthony Bagarozzi",NA,NA,2
